Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
12180,Proses cepat. Penjual responsif.,5,fashion,"Sepatu Wanita Marie Claire GUNI 7616455 - Hitam, 37",272984492,2,2226118,https://www.tokopedia.com/bata-official/sepatu-wanita-marie-claire-guni-7616455-hitam-37
40810,"Brg sdh d terima... 
Pengiriman cepat...
Skdr untuk pningkatan pelayanan.. packing kurang rapi.....
Barang busa ada bbrp yg penyok
Dus jg lecek dn bolong....
Beli brg puluhan ribu aza biasa.y pake buble wrap...
Ok... mksih gan",3,olahraga,G TONER SIX PACK CARE J TONE ALAT FITNES PALING LARIS,169136759,9,648559,https://www.tokopedia.com/pusatdermawand/g-toner-six-pack-care-j-tone-alat-fitnes-paling-laris
25863,"Pelayanan cepat walau tanpa konfirmasi stok segala. Agak lemot diverifikasi topednya, jd sampainya telat sehari. Produk sudah ditest, berfungsi dgn baik. Kualitas konektor standard.",5,elektronik,Kabel LAN UTP Original Belden USA dan Connector RJ45 Siap Pakai,319275419,540,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-utp-original-belden-usa-dan-connector-rj45-siap-pakai
23472,"Mantap, cepat, langsung pasang, tidak ada masalah, thanks. Recomended.",5,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,189405731,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet
21164,saya pesan hitam tapi yg datang putih. gpp berfungsi dengan baik 👌,5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
25855,"Mantap, seller responsif, barang cepat dikirim",5,elektronik,TP-Link Archer C50 : TPLink AC1200 Wireless Dual Band WiFi Router,318473460,3,2048686,https://www.tokopedia.com/multikomputer201/tp-link-archer-c50-tplink-ac1200-wireless-dual-band-wifi-router
22914,"Good, sesuai deskripsi, produk berjalan dgn baik dan murah",5,elektronik,KABEL HDMI 10M JARING,176547785,123,2048686,https://www.tokopedia.com/multikomputer201/kabel-hdmi-10m-jaring
15186,"Produk sesuai dengan gambar, pengemasan baik, box nya bagus. Pengiriman cepat. Desainnya klasik tapi elegan. Kualitas oke",5,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,373026837,958,3828997,https://www.tokopedia.com/fashionwatchhome/jam-tangan-pria-biden-fashion-analog-bisnis-pita-jala-biru
23063,kerenn mantep.. pengiriman cepat,4,elektronik,Crimping Tool RJ45 RJ11 Tang Krimping Tools RJ 45,178037848,622,2048686,https://www.tokopedia.com/multikomputer201/crimping-tool-rj45-rj11-tang-krimping-tools-rj-45
9745,Barang baik. Sayang request warna gelap d kasi ada warna pinknya. Tp okelah..cukup oke kok untuk lap mobil.,5,handphone,#EH181 KAIN LAP CLEANMAID MICROFIBER / LAP MOTOR MOBIL BAHAN HALUS,430567236,30,113813,https://www.tokopedia.com/handphonetiam/eh181-kain-lap-cleanmaid-microfiber-lap-motor-mobil-bahan-halus
37013,Mantaaaaaaaaabs...sesuai spek....puasss,5,olahraga,Bola Basket Molten GR 7,4409441,173,162561,https://www.tokopedia.com/warungolahraga/bola-basket-molten-gr-7
16763,puas bangettttt.. ........ paking di kasi buble rapi sumpah.... trus barang oke punya.... next aku order lagi ya ... happy sangat saya,5,fashion,swiss army infantry tripel time tali kulit coklat tua jam tangan pria,49998987,6,131765,https://www.tokopedia.com/jamtanganmanusia/swiss-army-infantry-tripel-time-tali-kulit-coklat-tua-jam-tangan-pria
22641,"Barang tepat dan respon cepat, recommended seller",4,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
5003,barang bagus sesuai yg di harapkan,5,handphone,Lazy Neck Lazyneck Holder Hp Leher Jepitan Dudukan Handphone Universal,369812705,99,2940563,https://www.tokopedia.com/obosacc/lazy-neck-lazyneck-holder-hp-leher-jepitan-dudukan-handphone-universal
32736,Cepat sampai barang nya terima kasih gan,5,fashion,"Celana Jeans Panjang Pria Distro CLN 1014 - Biru, 27",274385034,60,97026,https://www.tokopedia.com/gudang-fashion/celana-jeans-panjang-pria-distro-cln-1014-biru-27-1
24198,"Kualitas paten, harga murah, pengiriman cepat. Recom seller",5,fashion,Kaos 420 - Hitam,337665583,233,1636592,https://www.tokopedia.com/zilliofashion/kaos-420-hitam
3923,Barang uda diterima n lsg dipake,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2001,"Sesuai keinginan, cepat dan tepat",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
12513,Size nya tidak sesuai pesanan,3,fashion,"BATA COMPIT Sepatu Wanita CALDER - 7516810 - ,",436335159,5,2226118,https://www.tokopedia.com/bata-official/bata-compit-sepatu-wanita-calder-7516810-cdc5
22931,terimakasih gan barangnya sudah sampai,5,elektronik,KABEL HDMI 10M JARING,176547785,123,2048686,https://www.tokopedia.com/multikomputer201/kabel-hdmi-10m-jaring
29381,Barang ok sekali sesuai deskripsi,5,elektronik,Kabel VGA To VGA STD / VGA 1.5M Blue pLate,396197246,347,1787060,https://www.tokopedia.com/askompute/kabel-vga-to-vga-std-vga-1-5m-blue-plate
34255,"Barang oke, murah meriah.. Terimakasih",4,olahraga,GRIP RAKET ATHLET HANDUK TIPIS,16388841,956,255509,https://www.tokopedia.com/olahragaonline/grip-raket-athlet-handuk-tipis
21091,nice.. tapi hardisk ga kebaca.. mungkin krn powernya kecil ya ga kuat buat ngangkat hdd nya,4,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
23493,"harga bagus, product Ok...",5,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,189405731,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet
25349,Sesuai pesanan barang cepat sampai tujuan thanks,5,elektronik,Speaker komputer/speaker laptop/speaker aktif/Speaker pc/speaker murah,237191404,183,2048686,https://www.tokopedia.com/multikomputer201/speaker-komputer-speaker-laptop-speaker-aktif-speaker-pc-speaker-murah
39464,Ulasan Produk baik. Ulasan Pengiriman Baik(mungkin karena puasa jdi cepet sampainya). Dari suraboyo ke Banten 3-4Hari sampai pke jasa Reguler biasa. NO yes.,5,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,34265438,489,162561,https://www.tokopedia.com/warungolahraga/deker-dekker-lutut-knee-support-open-patela-winstar-611
17496,"Sudah terima Kabel nya... Pengiriman cepat...

Bekerja dgn baik... Speed koneksi cukup cepat..",5,elektronik,Kabel LAN UTP Cat 5E Vascolink &#40;Meteran&#41;,213234683,"1,2rb",2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-utp-cat-5e-vascolink-meteran
22593,"pengiriman cepat dan selamat sampai tujuan.
tp barang belum di test",5,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
36628,Terimakasih barang sudah sampai,4,olahraga,Decker / Dekker / Deker Siku LP 668 Elbow Long,5163185,42,162561,https://www.tokopedia.com/warungolahraga/decker-dekker-deker-siku-lp-668-elbow-long
25782,"Produk bagus sesuai deskripsi, packing baik, pengiriman cepat",4,elektronik,MOUSEPAD HITAM POLOS KUALITAS BAGUS/ALAS MOUSE/MOUSE PAD,297366037,155,2048686,https://www.tokopedia.com/multikomputer201/mousepad-hitam-polos-kualitas-bagus-alas-mouse-mouse-pad
24741,"Barang sudah dicoba, hasilnya memuaskan. Pengiriman cepat. Reccomended seller.",5,elektronik,KABEL USB MALE FEMALE 10M / PERPANJANGAN USB / USB EXTENDER EXTENTION,217844030,63,2048686,https://www.tokopedia.com/multikomputer201/kabel-usb-male-female-10m-perpanjangan-usb-usb-extender-extention-1
28114,pemesanan diproses secepat kilat,5,elektronik,"Baterai Original LENOVO Thinkpad SL300 SL400 SL500 T60 R60, Z60, Z61",183923257,12,1787060,https://www.tokopedia.com/askompute/baterai-original-lenovo-thinkpad-sl300-sl400-sl500-t60-r60-z60-z61
35612,"Barang bagus, cepat terkirim ttpi dus penyok",5,olahraga,Jump Rope / Skipping Busa Kettler,4049803,260,162561,https://www.tokopedia.com/warungolahraga/jump-rope-skipping-busa-kettler
9021,"Bagus, fast charging, colokan tidak longgar",5,handphone,&#40;FD124&#41; Kabel Data Gepeng Micro USB FRIWOL CBL-758 2.4A Fast Charging,297523405,132,113813,https://www.tokopedia.com/handphonetiam/fd124-kabel-data-gepeng-micro-usb-friwol-cbl-758-2-4a-fast-charging
29903,Cepat tepat murah recommended seller,5,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,159390512,"5,6rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-678-black-color-original-100
29211,"Alhamdulillah wasyukurilah, Walaupun kiriman yg pertama tidak cocok namun penjual sangat profesional dan berkenan mengganti dengan produk yang sesuai , alhamdulilah bisa di fungsikan dan manfaat , Terimakasih",4,elektronik,"Keyboard Laptop Acer Extenza 4220, 4620, 4620Z, 4630Z, 5120, 5210",288458368,11,1787060,https://www.tokopedia.com/askompute/keyboard-laptop-acer-extenza-4220-4620-4620z-4630z-5120-5210
13460,Keren bgt sepatunya. Anak saya suka sekali. Thankss,5,fashion,Sepatu Anak Perempuan Tamagoo-Naomi Alamanda Kids Shoes Murah,60499761,4,595824,https://www.tokopedia.com/tamagoo/sepatu-anak-perempuan-tamagoo-naomi-alamanda-kids-shoes-murah
28191,"barang sesuai dan cocok, terimakasih...",4,elektronik,Baterai Original Acer 725 756 AO725 AO756 V5-121 V5-V131 V5-171,188471451,45,1787060,https://www.tokopedia.com/askompute/baterai-original-acer-725-756-ao725-ao756-v5-121-v5-v131-v5-171
24384,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,5,elektronik,"[SONIC GEAR] NEW TITAN 5 BTMI Multimedia Speaker FM Radio, USB, Memory",199097861,147,2048686,https://www.tokopedia.com/multikomputer201/sonic-gear-new-titan-5-btmi-multimedia-speaker-fm-radio-usb-memory
12664,Barangnya sesuai deskripsi dan kualitasnya sangat baik. Empuk dan nyaman dipakai.,5,fashion,SABERTOOTH Sandal Gunung Traventure Spectra Skybolt size 38 s/d 47,417388596,35,157834,https://www.tokopedia.com/sabertooth/sabertooth-sandal-gunung-traventure-spectra-skybolt-size-38-s-d-47-dbe5
15483,sip deh.. Suka banget..,5,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,373026837,958,3828997,https://www.tokopedia.com/fashionwatchhome/jam-tangan-pria-biden-fashion-analog-bisnis-pita-jala-biru
5254,"Hp, kurang Normal, gampang mati kalo nerima Telpon.",3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
12563,mantaaaaaaaaaaaaaaaaaaaaaaab,5,fashion,SABERTOOTH Sandal Gunung Traventure Spectra Theana size 32 s/d 47 - Theana,416441764,broken,157834,https://www.tokopedia.com/sabertooth/sabertooth-sandal-gunung-traventure-spectra-theana-size-32-s-d-47-theana
18312,Respon penjual baik & cepat. Barang bisa digunakan dengan baik. recommended,5,elektronik,CONVERTER MINI DISPLAY PORT TO VGA &#40;FOR MAC BOOK&#41;,169680545,82,2048686,https://www.tokopedia.com/multikomputer201/converter-mini-display-port-to-vga-for-mac-book
12607,manteb recomended seller. akhirnya menemukan ukuran sandal yang ukurannya gede 47. kalau bisa buat sampai ukuran 50 gan. karena banyak di luar sana yg kakinya gede kesulitan cari alas kaki 😂😂,5,fashion,SABERTOOTH Sandal Gunung Terra Wallexa Size 32 s/d 47 - Wallexa,414685897,broken,157834,https://www.tokopedia.com/sabertooth/sabertooth-sandal-gunung-terra-wallexa-size-32-s-d-47-wallexa
1705,terimakasiiiiiih........good seller,5,pertukangan,Staple Gun 3 Way Homaster Heavy Duty / Staples Tembak,19337557,417,580197,https://www.tokopedia.com/hmhhardware/staple-gun-3-way-homaster-heavy-duty-staples-tembak
4991,Paketnya sdh diterima...tq,5,handphone,Lazy Neck Lazyneck Holder Hp Leher Jepitan Dudukan Handphone Universal,369812705,99,2940563,https://www.tokopedia.com/obosacc/lazy-neck-lazyneck-holder-hp-leher-jepitan-dudukan-handphone-universal
36823,"kualitasnya oke,enak buat main.harga terjangkau",5,olahraga,Karet / Rubber Bat Pingpong / Tenis Meja 729 Geo SPin Tacky,4364153,86,162561,https://www.tokopedia.com/warungolahraga/karet-rubber-bat-pingpong-tenis-meja-729-geo-spin-tacky
32037,"pengiriman sangat cepat
pengiriman di packing...

sayang tidak di packing safety
tapi yah seller tidak menduakan pengiriman walaupun gojek",5,elektronik,SANDISK ULTRA FLASDISK 16 GB USB 3.0 UP TO 100MBPS ORIGINAL,155475511,54,1884654,https://www.tokopedia.com/sjkomputer/sandisk-ultra-flasdisk-16-gb-usb-30-up-to-100mbps-original
22677,Terbaik................................,5,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
37602,"Kualitas di atas harga, bukan bat asal",5,olahraga,Bat / Bet pingpong / tenis meja Donic Sensation 700,7367549,140,162561,https://www.tokopedia.com/warungolahraga/bat-bet-pingpong-tenis-meja-donic-sensation-701
36304,"barang udah sampai, mantap sesuai pesanan... thx gann...",5,olahraga,"Baju Sauna / Sauna Suit Kettler Abu Tua - Abu -abu Tua, XXL",355392638,644,162561,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-kettler-abu-tua-abu-abu-tua-xxl
33526,"Suka bgt sma clananya, dipakenya adem",5,olahraga,Celana Panjang Jogger Bahan Parasut/Despo,29165903,600,360782,https://www.tokopedia.com/celanaolahraga/celana-panjang-jogger-bahan-parasutdespo
13448,barang sesuai dengan pesanan..,5,fashion,Sepatu Sendal Anak Tamagoo-Andreas Brown Kids Sandal Shoes Murah,48155618,27,595824,https://www.tokopedia.com/tamagoo/sepatu-sendal-anak-tamagoo-andreas-brown-kids-sandal-shoes-murah
22270,Oke sudah diterima semoga lancar dan awettt,4,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
31355,Respon dan pengiriman cepat.Makasih gan sukses selalu,5,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204,"11,5rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100
39199,berfungsi juga! finally. trims.,4,olahraga,Anti FOG / ANtifog  Anti Embun Aryca Untuk Kacamata renang dan selam,32650927,130,162561,https://www.tokopedia.com/warungolahraga/anti-fog-antifog-anti-embun-aryca-untuk-kacamata-renang-dan-selam
8074,barang sudah smpai..tp blm coba..thx,5,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone
20748,"Barang sesuai deskripsi. Packing biasa (mungkin karena pakai grab send). Sudah di tes, semua port berfungsi. Semoga awet. Terima kasih",5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
21056,"Lancar jaya, pesan hari itu langsung datang hari itu juga pake gosend. Yg jual fast respon, udah gitu Packingnya rapi pula... Recomendes seller!",5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
37595,"Maksih, barang sesuai keinginan",4,olahraga,Bat / Bet pingpong / tenis meja Donic Sensation 700,7367549,140,162561,https://www.tokopedia.com/warungolahraga/bat-bet-pingpong-tenis-meja-donic-sensation-701
5798,Paling rapi barang sesuai,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
35366,terimakasihhhhhhh... tp kekecilan buat dewasa,3,olahraga,Boxing Glove / Sarung Tinju Champion Bahan PU 10 oz,3961086,228,162561,https://www.tokopedia.com/warungolahraga/boxing-glove-sarung-tinju-champion-bahan-pu-10-oz
39409,Barangnya bagus sesuai dengan gambarnya,4,olahraga,Target Pukul Double For Taekwondo Karate,32657606,117,162561,https://www.tokopedia.com/warungolahraga/target-pukul-double-for-taekwondo-karate
8283,"Respon lumayan cepat, barang oke gampang dipake",5,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone
36330,"good,  tp respon sama pelayanan lama",4,olahraga,"Baju Sauna / Sauna Suit Kettler Abu Tua - Abu -abu Tua, XXL",355392638,644,162561,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-kettler-abu-tua-abu-abu-tua-xxl
39185,hehehe beneran tak coba and sama sekali tak berembun...,4,olahraga,Anti FOG / ANtifog  Anti Embun Aryca Untuk Kacamata renang dan selam,32650927,130,162561,https://www.tokopedia.com/warungolahraga/anti-fog-antifog-anti-embun-aryca-untuk-kacamata-renang-dan-selam
14113,Barang sesuai size juga pas 👍🏻,5,fashion,"Wakai Gyou Black Sepatu Sneakers &#40;WAK0002721.C0129&#41; - Hitam, 42",288325442,30,2928744,https://www.tokopedia.com/wakai/wakai-gyou-black-sepatu-sneakers-wak0002721-c0129-hitam-42
2891,"Respon Cepat, barang sesuai gambar, sudah saya terima sameday... terimakasih,",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
9584,"Barang sudah diterima, terima kasih",4,handphone,Vivan BWM100 Kabel Data Gaming Micro USB 2.4A Fast Charging 100cm,373089831,65,113813,https://www.tokopedia.com/handphonetiam/vivan-bwm100-kabel-data-gaming-micro-usb-2-4a-fast-charging-100cm
213,Mantap gan bagus...........,5,pertukangan,Isi Paku Tembak F30 Merk MEITE Refill Staples Nail Gun 30mm Berkualita,219030330,135,231740,https://www.tokopedia.com/rumahbajukita/isi-paku-tembak-f30-merk-meite-refill-staples-nail-gun-30mm-berkualita
7260,Mancul siiip bgt........,5,handphone,&#40;HE030&#41; Gunting Sasak Sisir Pisau Cukur Rambut Set 3in1 / Alat Cukur,262609070,82,113813,https://www.tokopedia.com/handphonetiam/he030-gunting-sasak-sisir-pisau-cukur-rambut-set-3in1-alat-cukur
20892,"Barang bagus &amp; berfungsi baik.
Terima kasih.",5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
20294,"Udh diterima dengan baik, terimakasih gan",5,elektronik,Mouse wireless / Bluetooth Airmouse Alcatroz by Powerlogic Resmi murah,182677406,1rb,2048686,https://www.tokopedia.com/multikomputer201/mouse-wireless-bluetooth-airmouse-alcatroz-by-powerlogic-resmi-murah
16520,walau lama dikit ngirimnya tapi produk memuaskan,5,fashion,Zeca Watches - Man - 2004M.H.D.G2,292090712,13,3386847,https://www.tokopedia.com/zeca-watches/zeca-watches-man-2004m-h-d-g2
11505,"Agak kcewa karna spatu bru bisa diproses seminggu lebih karna ketuker pngirimannya, tpi seller bner2 tanggung jawab, overall puas dah sama playanannya....",4,fashion,"Sepatu Safety Bata Industrial BICKZ - 8244611 - Cokelat, 39",369053400,12,2226118,https://www.tokopedia.com/bata-official/sepatu-safety-bata-industrial-bickz-8244611-cokelat-39
26473,Thanks barang berfungsi normal. Sekilas mirip dengan orinya. Mudah-mudahan awet,5,elektronik,Adaptor Charger Apple Magsafe 2 85W MacBook Pro &amp; Air 20V 4.5A,223883737,6,1787060,https://www.tokopedia.com/askompute/adaptor-charger-apple-magsafe-2-85w-macbook-pro-air-20v-4-5a
33776,"Packing bagus,rapi &amp; cepat..trim.",5,olahraga,KAOS GOTHAM PM-ROBBEN L.green,50249081,2,255509,https://www.tokopedia.com/olahragaonline/kaos-gotham-pm-robben-lgreen
30699,"Barang oke! Seller oke!

Thanks, gan!",5,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204,"11,5rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100
24933,Sesuai dg psanan n respon cepat trmksih...,5,elektronik,Tenda AC6 Dual Band AC1200 Mbps GIGABIT Wifi ROUTER EXTENDER Repeater,237112849,752,2048686,https://www.tokopedia.com/multikomputer201/tenda-ac6-dual-band-ac1200-mbps-gigabit-wifi-router-extender-repeater
34069,barang telah kami terima kemarin.....barang tepat....dan cukup cepat...terima kasih,4,olahraga,SARUNG TINJU SANSAK,7703493,14,255509,https://www.tokopedia.com/olahragaonline/sarung-tinju-sansak
388,"Lumayan untuk harga segitu,,, bagus juga dan bekerja dengan baik",4,pertukangan,Staple Gun / Staples Tembak / Staples Jok / Hekter MOLLAR 3 in 1,68341458,163,969587,https://www.tokopedia.com/cariperkakas/staple-gun-staples-tembak-staples-jok-hekter-mollar-3-in-1
10504,bagussssssss........,5,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587,176,1406327,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42
11557,"respon memang agak lama, tapi setelah atc sampai pengiriman luar biasa cepat, good...",5,fashion,Sepatu Bata Dairy Black - 6516353,194223236,5,2226118,https://www.tokopedia.com/bata-official/sepatu-bata-dairy-black-6516353
12192,"paket udah smp, trims yah",4,fashion,"BATA sepatu wanita AMIRA BLACK 5516650 - Hitam, 37",350687494,3,2226118,https://www.tokopedia.com/bata-official/bata-sepatu-wanita-amira-black-5516650-hitam-37
19034,Barang sesuai dan befungsi dengan baik.,5,elektronik,USB HUB 3.0 7 port by DIGIGEAR HIGH SPEED 1.2 meter,170197447,"1,3rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-30-7-port-by-digigear-high-speed-12-meter
33187,Bagus sesuai order dan gambar spesifikasinya,4,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,18719598,367,360782,https://www.tokopedia.com/celanaolahraga/celana-34-stoper-adidas-nike-ukuran-big-size-xxxl
5187,"Bintang yg berbicara,yg pastinya brg sesuai deskripsi dan selalu pengiriman  sampai tujuan",5,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
25482,"thank you, respon seller cepat, semoga awet",5,elektronik,Power Supply ATX Eyota 500Watt Standar,248279397,28,2048686,https://www.tokopedia.com/multikomputer201/power-supply-atx-eyota-500watt-standar
31650,"barang sdh diterima, thanks",5,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204,"11,5rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100
1327,lumayan lah........................................,3,pertukangan,Staple/Stapel/Straples/Staples Nail &amp; paku tembak GUN / NAIL GUN,78773158,207,1371033,https://www.tokopedia.com/totalteknik/staplestapelstraplesstaples-nail-paku-tembak-gun-nail-gun
12588,"Pembelian kedua (pertama beli 1tahun lalu) produk saya buktikan kuat dan awet, tahan diajak basah basahan, tidak licin dipakai di segala Medan jalan. Harga murah menurut saya dengan kualitas yg di dapat (soalnya dapat diskon, tahun lalu saya beli belum ada diskon), value for money banget gaes..",5,fashion,SABERTOOTH Sandal Gunung Traventure Terra Aragon size 38 s/d 47,417329976,4,157834,https://www.tokopedia.com/sabertooth/sabertooth-sandal-gunung-traventure-terra-aragon-size-38-s-d-47-4bdf
12937,Barang bagus...keren..👍👍👍,5,fashion,"BRODO - Sepatu Pria Raijin Black White Sole - Hitam, 40",395870749,10,2126488,https://www.tokopedia.com/brodo/brodo-sepatu-pria-raijin-black-white-sole-hitam-40
14856,Barang bagus lah .. pokok nya,5,fashion,Jam Tangan Pria Fossil TOWNSMAN CHRONOGRAPH BROWN LEATHER FS5350,226023357,79,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-pria-fossil-townsman-chronograph-brown-leather-fs5350
5717,Produk sesuai . Packing rapi . Puas,5,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
15733,"Jam nya bagus, harga murah, Semoga awet dan tahan lama... Sukses slalu..",5,fashion,JAM TANGAN WANITA FASHION RUBBER ANAK QQ Q&amp;Q QNQ TALI KARET JAM - Hitam,380372624,352,3828997,https://www.tokopedia.com/fashionwatchhome/jam-tangan-wanita-fashion-rubber-anak-qq-q-q-qnq-tali-karet-jam-hitam
37329,Mantaaap. Barang diterima dalam kondisi bagus dan sesuai jadwal. Thanks,5,olahraga,Papan Renang,5991575,236,162561,https://www.tokopedia.com/warungolahraga/papan-renang
14419,"Pesanan cepat diproses, ukuran dan warnanya sesuai pilihan, kualitas oke, semoga awet",4,fashion,Sepatu Kasual Pria S.van Decka-WR01T,290223154,2,3420410,https://www.tokopedia.com/svandecka/sepatu-kasual-pria-s-van-decka-wr01t
31369,Paket sdh diterima dengan baik. Recommended seller!,5,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204,"11,5rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100
18963,"tanpa basa basi, pilih, pesan, bayar, antar, sampai",5,elektronik,USB HUB 3.0 7 port by DIGIGEAR HIGH SPEED 1.2 meter,170197447,"1,3rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-30-7-port-by-digigear-high-speed-12-meter
1053,respon cepat barang sesuai pesanan...thanks good,5,pertukangan,Staples Gun Tacker Mollar 3 in 1 / Staple Jok Tembak Hekter 3 Way,221298191,408,1114588,https://www.tokopedia.com/indahjayatools/staples-gun-tacker-mollar-3-in-1-staple-jok-tembak-hekter-3-way
